,time,6.2 Hz - 12.5 Hz,avg_7,avg_3,avg_1
1376,2021-04-30 07:00:00.000,-80.97681427,-85.07168644032431,-84.91274775511845,-84.8416580849468
1377,2021-04-30 07:30:00.000,-81.2797088623,-85.07647431440121,-84.9185924665305,-84.84675516980425
1378,2021-04-30 08:00:00.000,-81.2901382446,-85.07943022939422,-84.92369490819645,-84.8406912621
1379,2021-04-30 08:30:00.000,-81.4563980103,-85.0807103444003,-84.92950093154397,-84.83730251230851
1380,2021-04-30 09:00:00.000,-81.2339935303,-85.08125094149848,-84.93164305991347,-84.82861003469787
1381,2021-04-30 09:30:00.000,-81.2508087158,-85.08127120925167,-84.93033702660993,-84.81043519364894
1382,2021-04-30 10:00:00.000,-82.1030502319,-85.0835148309851,-84.93398046831702,-84.81224449644468
1383,2021-04-30 10:30:00.000,-82.7655944824,-85.0861485026152,-84.93907885179432,-84.82263930300213
1384,2021-04-30 11:00:00.000,-82.7077636719,-85.08633828670304,-84.94014902317801,-84.81503912742978
1385,2021-04-30 11:30:00.000,-83.4453430176,-85.08811857924894,-84.94169373207943,-84.81328469134256
1386,2021-04-30 12:00:00.000,-83.8652801514,-85.08967991512857,-84.94405646358014,-84.80798502171277
1387,2021-04-30 12:30:00.000,-84.2761611938,-85.09072920036779,-84.94801671454255,-84.79206393627234
1388,2021-04-30 13:00:00.000,-84.4600296021,-85.0928394584298,-84.95184320760993,-84.79139173791701
1389,2021-04-30 13:30:00.000,-84.324180603,-85.09345189706049,-84.94946229542411,-84.7762076195234
1390,2021-04-30 14:00:00.000,-85.1008148193,-85.09457736029665,-84.94512203568226,-84.7686115021383
1391,2021-04-30 14:30:00.000,-87.469367981,-85.09721926425229,-84.94931630885318,-84.78885309746809
1392,2021-04-30 15:00:00.000,-87.7666320801,-85.09797814551702,-84.95012188634114,-84.79735548952766
1393,2021-04-30 15:30:00.000,-88.4685821533,-85.09608352800151,-84.9370744854,-84.79007477455957
1394,2021-04-30 16:00:00.000,-91.7105941772,-85.09517590832797,-84.93180614498439,-84.77532017484468
1395,2021-04-30 16:30:00.000,-92.6519165039,-85.09390597357812,-84.93099623876242,-84.76124491590001
1396,2021-04-30 17:00:00.000,-89.5463562012,-85.08284924167873,-84.90035880880141,-84.68331503360852
1397,2021-04-30 17:30:00.000,-91.3105316162,-85.07733242417416,-84.87894120453049,-84.63065549160639
1398,2021-04-30 18:00:00.000,-92.986946106,-85.07634941495198,-84.86395323191985,-84.59580668997447
1399,2021-04-30 18:30:00.000,-92.8231887817,-85.07379519105928,-84.84514006486171,-84.55524054994042
1400,2021-04-30 19:00:00.000,-93.6307907104,-85.07433384022674,-84.83183532065462,-84.54548174269574
1401,2021-04-30 19:30:00.000,-93.465171814,-85.07511027605563,-84.82546650771489,-84.56520080566384
1402,2021-04-30 20:00:00.000,-93.3750534058,-85.0756785152155,-84.82932221973972,-84.5921197444851
1403,2021-04-30 20:30:00.000,-91.8879776001,-85.07964740045745,-84.83808336190214,-84.62345869997873
1404,2021-04-30 21:00:00.000,-88.3839950562,-85.07743895742188,-84.84649198275035,-84.64768576114894
1405,2021-04-30 21:30:00.000,-85.1616134644,-85.07451226138663,-84.84612355333687,-84.65663357998724
1406,2021-04-30 22:00:00.000,-84.1050033569,-85.07639600295653,-84.8555291358461,-84.69321733840212
1407,2021-04-30 22:30:00.000,-84.0794067383,-85.07861281745562,-84.86675727790141,-84.72584517458937
1408,2021-05-01 00:00:01.170,-82.0821685791,-85.08797459485915,-84.88790746416356,-84.7983056773326
1409,2021-05-01 00:30:01.170,-81.5139923096,-85.09056903094665,-84.89249550955644,-84.82207887069347
1410,2021-05-01 01:00:01.170,-81.2886047363,-85.09322989859116,-84.89383942740285,-84.84411272795653
1411,2021-05-01 01:30:01.170,-80.9313354492,-85.09521275031737,-84.8958939688543,-84.84464977098912
1412,2021-05-01 02:00:01.170,-80.5231933594,-85.09801252876738,-84.89735924857001,-84.8339767456087
1413,2021-05-01 02:30:01.170,-80.6041793823,-85.10104200316525,-84.89975967407213,-84.83365995987826
1414,2021-05-01 03:00:01.170,-80.7276535034,-85.10171643698963,-84.90062141418429,-84.8269716345761
1415,2021-05-01 03:30:01.170,-80.2003479004,-85.10103093123902,-84.89859428405715,-84.7987123572326
1416,2021-05-01 04:00:01.170,-80.1429977417,-85.1010900125259,-84.89013017926857,-84.7695206351913
1417,2021-05-01 04:30:01.170,-80.8165664673,-85.10230634270518,-84.889571380615,-84.76994041774783
1418,2021-05-01 05:00:01.170,-81.121307373,-85.10437823504786,-84.89346498761786,-84.79453078560218
1419,2021-05-01 05:30:01.170,-80.8899002075,-85.1056482501131,-84.89896196637716,-84.79599761962825
1420,2021-05-01 06:00:01.170,-81.1563186646,-85.10817341688079,-84.90243688310787,-84.8140565623413
1421,2021-05-01 06:30:01.170,-81.1801681519,-85.11054194845701,-84.905253710065,-84.83778132563262
1422,2021-05-01 07:00:01.170,-81.2933502197,-85.11328413428232,-84.9071829659593,-84.84466254193043
1423,2021-05-01 07:30:01.170,-81.6137084961,-85.11543497225031,-84.91454805646572,-84.85192340353478
1424,2021-05-01 08:00:01.170,-82.1062393188,-85.11957247664176,-84.92216824122785,-84.86966473123479
1425,2021-05-01 08:30:01.170,-81.9270935059,-85.1219716188375,-84.92612168448287,-84.8798972420087
1426,2021-05-01 09:00:01.170,-81.9430389404,-85.12182914919877,-84.92846537998714,-84.89531127266305
1427,2021-05-01 09:30:01.170,-82.5017318726,-85.1215208565308,-84.93126803806858,-84.9225052543326
1428,2021-05-01 10:00:01.170,-83.0381774902,-85.1217225470183,-84.93690430777428,-84.94283410777392
1429,2021-05-01 10:30:01.170,-83.3955154419,-85.12153681313018,-84.943404170445,-84.95652804167608
1430,2021-05-01 11:00:01.170,-83.6502151489,-85.12154574510427,-84.94946964808858,-84.97701611726303
1431,2021-05-01 11:30:01.170,-83.9813919067,-85.12212029898933,-84.95356984819642,-84.9886693539826
1432,2021-05-01 12:00:01.170,-83.9464263916,-85.12150657467623,-84.950138037545,-84.9904334026826
1433,2021-05-01 12:30:01.170,-84.576133728,-85.12123728961372,-84.94965689522857,-84.99695454473043
1434,2021-05-01 13:00:01.170,-84.8729476929,-85.12063338116799,-84.95261230468714,-85.00593102496522
1435,2021-05-01 13:30:01.170,-85.0387573242,-85.12007255088871,-84.9540060315807,-85.02146530151305
1436,2021-05-01 14:00:01.170,-85.8324584961,-85.12052784896372,-84.95299704415429,-85.03737059883478
1437,2021-05-01 14:30:01.170,-86.3683547974,-85.12020571638811,-84.94660633632144,-85.01343552962608
1438,2021-05-01 15:00:01.170,-88.0058746338,-85.1225755505436,-84.9506508418493,-85.01863645470652
1439,2021-05-01 15:30:01.170,-89.7590255737,-85.12402955497073,-84.95122920445,-85.0466895725413
1440,2021-05-01 16:00:01.170,-92.4223709106,-85.1246723081994,-84.95033907209071,-85.06216297978912
1441,2021-05-01 16:30:01.170,-93.4774780273,-85.12494022090122,-84.95151814051928,-85.08010996942826
1442,2021-05-01 17:00:01.170,-93.7936172485,-85.12440702391677,-84.954259055,-85.17244173132609
1443,2021-05-01 17:30:01.170,-94.1578521729,-85.12588233482408,-84.960584095545,-85.23434000429782
1444,2021-05-01 18:00:01.170,-95.1387329102,-85.1299197034125,-84.96710924420928,-85.28111797830218
1445,2021-05-01 18:30:01.170,-95.4941101074,-85.13263025516281,-84.97511040823643,-85.33918148538261
1446,2021-05-01 19:00:01.170,-95.137550354,-85.13373284223475,-84.98267462594,-85.3719371298087
1447,2021-05-01 19:30:01.170,-94.7210388184,-85.13394188299299,-84.98246803283571,-85.3992385864261
1448,2021-05-01 20:00:01.170,-94.9950408936,-85.13244933616738,-84.99443942478644,-85.4344557057261
1449,2021-05-01 20:30:01.170,-93.1698608398,-85.12901427106067,-85.007048688615,-85.4623227326761
1450,2021-05-01 21:00:01.170,-89.0797119141,-85.12594129980975,-85.01235918317428,-85.47744701219565
1451,2021-05-01 21:30:01.170,-87.3014526367,-85.12616483176525,-85.01999277387215,-85.52396525507174
1452,2021-05-01 22:00:01.170,-86.3482284546,-85.12726309241219,-85.04127333504714,-85.57273101806523
1453,2021-05-01 22:30:01.170,-85.5365219116,-85.12708803502409,-85.06224130902858,-85.60440743487608
1454,2021-05-02 00:00:00.000,-84.2329025269,-85.13112171417981,-85.0956934098705,-85.57522647938724
1455,2021-05-02 00:30:00.000,-83.7014160156,-85.13479131296025,-85.115408753318,-85.60967855250426
1456,2021-05-02 01:00:00.000,-83.4004669189,-85.137153088863,-85.13305872635684,-85.64981631014894
1457,2021-05-02 01:30:00.000,-83.30809021,-85.1393650299902,-85.1513822267367,-85.6927840861851
1458,2021-05-02 02:00:00.000,-83.2456588745,-85.14168305936482,-85.168533928959,-85.74202501012766
1459,2021-05-02 02:30:00.000,-82.9591903687,-85.14250176105934,-85.18587576227986,-85.79385473372979
1460,2021-05-02 03:00:00.000,-83.2357788086,-85.1440624505364,-85.20638933799137,-85.8498462108851
1461,2021-05-02 03:30:00.000,-83.5629348755,-85.1449757613893,-85.22854537414892,-85.91017134646171
1462,2021-05-02 04:00:00.000,-84.0998687744,-85.14528966314464,-85.25352670134316,-85.99313987569575
1463,2021-05-02 04:30:00.000,-84.2900466919,-85.14656794836667,-85.28017974414315,-86.08137495974256
1464,2021-05-02 05:00:00.000,-83.5422973633,-85.14466185963396,-85.29890211365972,-86.13936923412552
1465,2021-05-02 05:30:00.000,-83.4369277954,-85.14315436593516,-85.3184912702151,-86.18863775375107
1466,2021-05-02 06:00:00.000,-84.0659255981,-85.14668187599175,-85.34525194785468,-86.25621276206171
1467,2021-05-02 06:30:00.000,-83.4709243774,-85.14957899274312,-85.36292008873238,-86.30545969212127
1468,2021-05-02 07:00:00.000,-83.0770568848,-85.14819037294403,-85.37678094218849,-86.34581902686382
1469,2021-05-02 07:30:00.000,-83.3182296753,-85.14593963156301,-85.39317003428418,-86.38890156847235
1470,2021-05-02 08:00:00.000,-83.3597412109,-85.148717827752,-85.40600887819929,-86.42605120070213
1471,2021-05-02 08:30:00.000,-83.7236709595,-85.15120321384526,-85.42117435812014,-86.46046463986596
1472,2021-05-02 09:00:00.000,-84.1082382202,-85.14973295719143,-85.43891319439496,-86.50687197421277
1473,2021-05-02 09:30:00.000,-83.9975814819,-85.14881435009205,-85.45252869969568,-86.55058564530852
1474,2021-05-02 10:00:00.000,-84.4390182495,-85.14744434881528,-85.46994600364532,-86.59180450439149
1475,2021-05-02 10:30:00.000,-84.2883987427,-85.14577346475015,-85.48441622068489,-86.61840495657233
1476,2021-05-02 11:00:00.000,-84.8001403809,-85.1463690941477,-85.49689944699497,-86.64829059357234
1477,2021-05-02 11:30:00.000,-84.4264755249,-85.14408347220122,-85.50336472765107,-86.66480677178511
1478,2021-05-02 12:00:00.000,-84.7827758789,-85.14248344584587,-85.50817344171512,-86.68185749459788
1479,2021-05-02 12:30:00.000,-84.4754486084,-85.13923355709052,-85.50422377552015,-86.69311328644469
1480,2021-05-02 13:00:00.000,-84.7601928711,-85.1371973720156,-85.50615593340719,-86.69702943842553
1481,2021-05-02 13:30:00.000,-84.9802856445,-85.13780406053547,-85.50574191525611,-86.69931322462979
1482,2021-05-02 14:00:00.000,-85.1745300293,-85.1376697411951,-85.50370376916189,-86.70220200558936
1483,2021-05-02 14:30:00.000,-87.0645217896,-85.13680904283363,-85.50763548706907,-86.72841611821703
1484,2021-05-02 15:00:00.000,-88.4800796509,-85.13721846367554,-85.51564311295107,-86.77334643424894
1485,2021-05-02 15:30:00.000,-90.480506897,-85.13855864731865,-85.52765556719712,-86.8259981845298
1486,2021-05-02 16:00:00.000,-93.5414505005,-85.13839724012782,-85.53583823005108,-86.90647531063192
1487,2021-05-02 16:30:00.000,-93.5936660767,-85.13819868921834,-85.5378541466151,-86.93139648437872
1488,2021-05-02 17:00:00.000,-94.4799957275,-85.13892411164863,-85.54699756430287,-86.95272664821276
1489,2021-05-02 17:30:00.000,-95.6292419434,-85.14084230942049,-85.56026167835397,-86.9917824927851
1490,2021-05-02 18:00:00.000,-95.8231582642,-85.1395460822893,-85.56888267462375,-87.02721453728086
1491,2021-05-02 18:30:00.000,-96.7188720703,-85.13877772993241,-85.58319256460217,-87.06083451941065
1492,2021-05-02 19:00:00.000,-96.6972732544,-85.13494933708715,-85.60195384951943,-87.08643373530427
1493,2021-05-02 19:30:00.000,-96.1961746216,-85.13155586639297,-85.62826894856332,-87.10895765589149
1494,2021-05-02 20:00:00.000,-93.7486038208,-85.13041008065596,-85.6400584488482,-87.08826754955957
1495,2021-05-02 20:30:00.000,-90.3851394653,-85.12986307406636,-85.6398432889446,-86.9901845404468
1496,2021-05-02 21:00:00.000,-87.3355407715,-85.1293016019581,-85.64049233635683,-86.8660500709085
1497,2021-05-02 21:30:00.000,-85.0650177002,-85.12827438681131,-85.64282292427914,-86.78063104508085
1498,2021-05-02 22:00:00.000,-82.7356796265,-85.12814298390612,-85.64534172222949,-86.68348693848085
1499,2021-05-02 22:30:00.000,-82.2586975098,-85.12939453125014,-85.64327552850503,-86.59647564178299
1500,2021-05-02 23:00:00.000,-81.7628097534,-85.1284995122789,-85.64172654186403,-86.51618389373617
1501,2021-05-03 00:00:00.000,-80.5422897339,-85.13003836348898,-85.63486019656115,-86.43766021728935
1502,2021-05-03 00:30:00.000,-80.6976776123,-85.13317509455811,-85.63685481668563,-86.37375088955957
1503,2021-05-03 01:00:00.000,-80.3438262939,-85.13605102632415,-85.63734962957554,-86.30871598264467
1504,2021-05-03 01:30:00.000,-80.0064849854,-85.13624974055443,-85.63087375558777,-86.23846906297234
1505,2021-05-03 02:00:00.000,-80.1929550171,-85.13603469428716,-85.62496585983381,-86.17351791707021
1506,2021-05-03 02:30:00.000,-80.1104202271,-85.13766194848165,-85.62130880013021,-86.11290578639787
1507,2021-05-03 03:00:00.000,-80.3585205078,-85.14160464225597,-85.61643976445035,-86.05168752467873
1508,2021-05-03 03:30:00.000,-80.7614593506,-85.14488467528592,-85.61112454641007,-85.99208166244681
1509,2021-05-03 04:00:00.000,-80.4590377808,-85.14512209644434,-85.60373764587195,-85.91461717322127
1510,2021-05-03 04:30:00.000,-80.5119171143,-85.14612490686147,-85.60168484475395,-85.83423143752766
1511,2021-05-03 05:00:00.000,-80.3144073486,-85.14671764315506,-85.60401762818489,-85.7655529265766
1512,2021-05-03 05:30:00.000,-80.3886184692,-85.14760316621316,-85.60089671183165,-85.7006952813383
1513,2021-05-03 06:00:00.000,-80.4133834839,-85.14905529430551,-85.6015281951705,-85.62298161933404
1514,2021-05-03 06:30:00.000,-80.2343978882,-85.15197144954618,-85.60257545306763,-85.55411935360638
1515,2021-05-03 07:00:00.000,-80.1250076294,-85.1551587632676,-85.59644734773956,-85.49130979498085
1516,2021-05-03 07:30:00.000,-80.1454772949,-85.1565798838208,-85.58828740840575,-85.42380442518511
1517,2021-05-03 08:00:00.000,-80.8962020874,-85.15833004826116,-85.58545333533237,-85.3713886991532
1518,2021-05-03 08:30:00.000,-80.8870162964,-85.15862519150521,-85.58135706400935,-85.31103434461916
1519,2021-05-03 09:00:00.000,-80.8234710693,-85.15830734672936,-85.57840366500936,-85.24114568183404
1520,2021-05-03 09:30:00.000,-80.9523391724,-85.15808152131774,-85.57625640210719,-85.17635329227022
1521,2021-05-03 10:00:00.000,-80.9625244141,-85.15766045806666,-85.56805118039641,-85.10238533832553
1522,2021-05-03 10:30:00.000,-81.3082809448,-85.15569541067953,-85.55756691034173,-85.03897857666809
1523,2021-05-03 11:00:00.000,-81.4528961182,-85.15159772587187,-85.54853908621439,-84.96776061363191
1524,2021-05-03 11:30:00.000,-81.6690063477,-85.14666953364005,-85.53575968571151,-84.90909105667022
1525,2021-05-03 12:00:00.000,-82.4436798096,-85.14207708143059,-85.52553234512303,-84.85932305519574
1526,2021-05-03 12:30:00.000,-82.8418197632,-85.13655246653089,-85.51521334202518,-84.82456499465957
1527,2021-05-03 13:00:00.000,-83.9372177124,-85.13530801195749,-85.51145210540864,-84.8070548849
1528,2021-05-03 13:30:00.000,-84.3142929077,-85.13377870332324,-85.51138097091007,-84.79288482667022
1529,2021-05-03 14:00:00.000,-84.7124633789,-85.13262652476025,-85.5085870756554,-84.78305362134256
1530,2021-05-03 14:30:00.000,-85.9557876587,-85.13058651332233,-85.49769800858849,-84.75946353345107
1531,2021-05-03 15:00:00.000,-87.7028045654,-85.13200149769573,-85.49723881783525,-84.74292576567446
1532,2021-05-03 15:30:00.000,-89.9116210938,-85.1330959775046,-85.50762039294676,-84.73082181241489
1533,2021-05-03 16:00:00.000,-91.9624786377,-85.13269502599083,-85.50943251136763,-84.69722666639788
1534,2021-05-03 16:30:00.000,-92.4824676514,-85.13028203748563,-85.50821345487482,-84.67358414671064
1535,2021-05-03 17:00:00.000,-92.1147994995,-85.1261045356789,-85.5266914642151,-84.62326082271063
1536,2021-05-03 17:30:00.000,-91.5118713379,-85.11958966269938,-85.5281399514216,-84.53565719280638
1537,2021-05-03 18:00:00.000,-93.6748962402,-85.11845089973824,-85.5330892329626,-84.48994949016809
1538,2021-05-03 18:30:00.000,-92.7253189087,-85.11298762330398,-85.53238513315682,-84.40498027396383
1539,2021-05-03 19:00:00.000,-93.2974700928,-85.11294343347768,-85.52998714310216,-84.33264403648298
1540,2021-05-03 19:30:00.000,-91.9123153687,-85.10931429148656,-85.51881551399929,-84.24149809493191
1541,2021-05-03 20:00:00.000,-91.0990905762,-85.10360547453823,-85.50244168069281,-84.18512547270639
1542,2021-05-03 20:30:00.000,-89.6220626831,-85.10229802496421,-85.48614013452733,-84.16888979648937
1543,2021-05-03 21:00:00.000,-86.9715194702,-85.10232973244801,-85.47597843966403,-84.16114466241915
1544,2021-05-03 21:30:00.000,-84.299987793,-85.09952094868653,-85.46977969382662,-84.14486743035106
1545,2021-05-03 22:00:00.000,-82.100227356,-85.098086342537,-85.45535684489927,-84.1313471692766
1546,2021-05-03 22:30:00.000,-81.6385421753,-85.09779885201897,-85.43779666818705,-84.11815237492553
1547,2021-05-03 23:00:00.000,-81.7834396362,-85.09739377083272,-85.41169411795856,-84.11859130860213
1548,2021-05-04 00:00:00.000,-80.0047073364,-85.096316299674,-85.37334669397589,-84.10715338525107
1549,2021-05-04 00:30:00.000,-79.8504943848,-85.09683785161712,-85.35751921742057,-84.08912821019787
1550,2021-05-04 01:00:00.000,-79.4560623169,-85.09514235283854,-85.34292396924538,-84.07023961494255
1551,2021-05-04 01:30:00.000,-79.5248641968,-85.09439079914863,-85.33041517109291,-84.05999236412127
1552,2021-05-04 02:00:00.000,-79.4850082397,-85.0915029916581,-85.3201575313092,-84.04492966672979
1553,2021-05-04 02:30:00.000,-80.0962600708,-85.09156059708654,-85.31712963564539,-84.04462838680851
1554,2021-05-04 03:00:00.000,-80.2337265015,-85.0924494332153,-85.31450231024965,-84.04197319518511
1555,2021-05-04 03:30:00.000,-79.6082763672,-85.09184876421774,-85.30656346531207,-84.01743738702766
1556,2021-05-04 04:00:00.000,-80.0582351685,-85.09066644138042,-85.30555557359645,-84.00890967187235
1557,2021-05-04 04:30:00.000,-80.5504989624,-85.08885517178929,-85.30844565317588,-84.00973056225745
1558,2021-05-04 05:00:00.000,-80.3268814087,-85.08445651086699,-85.30497270949787,-84.00999596779148
1559,2021-05-04 05:30:00.000,-79.9903030396,-85.07978249179725,-85.2969514021688,-84.00152117141701
1560,2021-05-04 06:00:00.000,-79.9962234497,-85.07655749773272,-85.29061326913474,-83.99264542600851
1561,2021-05-04 06:30:00.000,-79.9059295654,-85.07218104838104,-85.281745261339,-83.98565673828936
1562,2021-05-04 07:00:00.000,-79.6442260742,-85.0686504585685,-85.27085205511419,-83.97542734349787
1563,2021-05-04 07:30:00.000,-80.0267791748,-85.06733906597401,-85.26186928174609,-83.97290185158086
1564,2021-05-04 08:00:00.000,-81.0970916748,-85.06894884488868,-85.25820533265887,-83.97717609812126
1565,2021-05-04 08:30:00.000,-81.4073104858,-85.0713022447893,-85.25324839058085,-83.98824618725745
1566,2021-05-04 09:00:00.000,-81.0326919556,-85.07161031367433,-85.24690511717446,-83.9926976954766
1567,2021-05-04 09:30:00.000,-81.3056793213,-85.07121496171621,-85.24238483618794,-84.00021557098512
1568,2021-05-04 10:00:00.000,-81.8350448608,-85.07196639874863,-85.23765655950851,-84.01877983580852
1569,2021-05-04 10:30:00.000,-82.2481536865,-85.07258239652965,-85.2320535538085,-84.0387771281851
1570,2021-05-04 11:00:00.000,-82.4629592896,-85.0722952093211,-85.22543968038794,-84.06026783395957
1571,2021-05-04 11:30:00.000,-82.8279571533,-85.07107324629602,-85.21960806339786,-84.0849263617383
1572,2021-05-04 12:00:00.000,-82.9390182495,-85.0692594335734,-85.21221534242483,-84.09546547748086
1573,2021-05-04 12:30:00.000,-83.5597839355,-85.06877630858074,-85.2094731973461,-84.11074131093405
1574,2021-05-04 13:00:00.000,-83.8981933594,-85.06870811065963,-85.20466510962552,-84.10991100555107
1575,2021-05-04 13:30:00.000,-83.5595474243,-85.06534315103607,-85.19535021410356,-84.09385259101064
1576,2021-05-04 14:00:00.000,-84.6767654419,-85.06217487580366,-85.19278289578936,-84.09309306043616
1577,2021-05-04 14:30:00.000,-86.3916778564,-85.06068772715687,-85.19674899054326,-84.1023673199617
1578,2021-05-04 15:00:00.000,-87.6479873657,-85.0606722583844,-85.20582439882907,-84.10120099656383
1579,2021-05-04 15:30:00.000,-89.3240432739,-85.05766240391316,-85.21517311258864,-84.08869934082128
1580,2021-05-04 16:00:00.000,-91.3112945557,-85.05416963443272,-85.22618211246099,-84.07484436035318
1581,2021-05-04 16:30:00.000,-92.556098938,-85.05352738873486,-85.22713053818723,-84.07641098347234
1582,2021-05-04 17:00:00.000,-92.989364624,-85.05084583154313,-85.22366874100071,-84.09501875207872
1583,2021-05-04 17:30:00.000,-93.5274124146,-85.0483901697578,-85.22178076345533,-84.13790260477445
1584,2021-05-04 18:00:00.000,-94.1846008301,-85.04559001864465,-85.22197047024397,-84.14874738328298
1585,2021-05-04 18:30:00.000,-93.6440963745,-85.03998833986056,-85.21137021112553,-84.16829584000213
1586,2021-05-04 19:00:00.000,-93.2819290161,-85.03318457647369,-85.19568098352767,-84.16796517879575
1587,2021-05-04 19:30:00.000,-93.6934585571,-85.03113651567432,-85.18543919773404,-84.20586184237872
1588,2021-05-04 20:00:00.000,-91.9423980713,-85.0284178614266,-85.16573252576879,-84.22380455504043
1589,2021-05-04 20:30:00.000,-89.514289856,-85.02493661769816,-85.12686195103404,-84.22151151616596
1590,2021-05-04 21:00:00.000,-87.1964416504,-85.02493069150184,-85.08449727593191,-84.22629709446808
1591,2021-05-04 21:30:00.000,-84.7568969727,-85.02353416233058,-85.05383901393617,-84.23601856637659
1592,2021-05-04 22:00:00.000,-82.3192977905,-85.022128907185,-85.01850458240284,-84.24067963945106
1593,2021-05-04 22:30:00.000,-81.4880371094,-85.01904572186666,-84.9840351402383,-84.23747740400638
1594,2021-05-04 23:00:00.000,-81.6462936401,-85.01533375311499,-84.95644486880921,-84.23455940408937
1595,2021-05-05 00:00:00.000,-80.7491149902,-85.01417571834985,-84.93173715578297,-84.25039786480852
1596,2021-05-05 00:30:00.000,-80.4942016602,-85.01302139329051,-84.90899095468086,-84.26409376428511
1597,2021-05-05 01:00:00.000,-80.6245269775,-85.01156595212751,-84.88930343736595,-84.28895471451064
1598,2021-05-05 01:30:00.000,-80.8792572021,-85.0122863116263,-84.87207767135249,-84.31777158696383
1599,2021-05-05 02:00:00.000,-80.5103378296,-85.01287433496086,-84.85267823131773,-84.33958711015319
1600,2021-05-05 02:30:00.000,-79.496635437,-85.01051505552661,-84.82812110414257,-84.32682913922127
1601,2021-05-05 03:00:00.000,-79.5059967041,-85.00714804273272,-84.80166874879149,-84.31134552651064
1602,2021-05-05 03:30:00.000,-79.9678192139,-85.005569061374,-84.77617147459576,-84.31899537431278
1603,2021-05-05 04:00:00.000,-80.3251113892,-85.00250220809296,-84.7494001456227,-84.32467359177447
1604,2021-05-05 04:30:00.000,-79.9516525269,-84.99961797031956,-84.71863139267944,-84.3119321782532
1605,2021-05-05 05:00:00.000,-79.9170074463,-84.99760208363364,-84.69292011667234,-84.30321145564893
1606,2021-05-05 05:30:00.000,-80.5160217285,-84.99881217093424,-84.67220447080781,-84.31439695966809
1607,2021-05-05 06:00:00.000,-80.8987197876,-84.99951213871805,-84.64974201825106,-84.33359900941063
1608,2021-05-05 06:30:00.000,-80.6693878174,-84.99915610030672,-84.62987296463403,-84.34984280200638
1609,2021-05-05 07:00:00.000,-80.3140106201,-84.99698715910061,-84.61027689183476,-84.36409353702552
1610,2021-05-05 07:30:00.000,-80.6263427734,-84.99712094181682,-84.59118549536737,-84.37685020933617
1611,2021-05-05 08:00:00.000,-81.1252212524,-84.99738335099205,-84.57533783608723,-84.37744871098724
1612,2021-05-05 08:30:00.000,-81.1053924561,-84.99656310941987,-84.55676848499928,-84.37102492312128
1613,2021-05-05 09:00:00.000,-81.4815139771,-84.99615513513028,-84.53813923504822,-84.38057432783404
1614,2021-05-05 09:30:00.000,-81.4743804932,-84.99421330256759,-84.52024419257518,-84.3841637144702
1615,2021-05-05 10:00:00.000,-81.5024108887,-84.99192985044922,-84.49941719001632,-84.3770863959149
1616,2021-05-05 10:30:00.000,-82.6116409302,-84.99231549651101,-84.48752529063688,-84.38482016705746
1617,2021-05-05 11:00:00.000,-83.1639099121,-84.99342516511436,-84.47592081922694,-84.39973401008936
1618,2021-05-05 11:30:00.000,-83.3952941895,-84.9933882547104,-84.4686074764227,-84.41180501085957
1619,2021-05-05 12:00:00.000,-83.5021896362,-84.99056045579113,-84.45952530448865,-84.42378738078936
1620,2021-05-05 12:30:00.000,-83.910987854,-84.98832037689725,-84.45552203672695,-84.43125980458724
1621,2021-05-05 13:00:00.000,-84.265838623,-84.98772908715505,-84.4520159782298,-84.4390820442383
1622,2021-05-05 13:30:00.000,-84.9541244507,-84.9880669736737,-84.45183043784823,-84.46875389586383
1623,2021-05-05 14:00:00.000,-85.7095336914,-84.98725907445535,-84.45562479006169,-84.49072768840638
1624,2021-05-05 14:30:00.000,-86.2749938965,-84.98423748424894,-84.45002530145815,-84.48824505096171
1625,2021-05-05 15:00:00.000,-88.1894378662,-84.98653043228043,-84.44796401220496,-84.49976527437659
1626,2021-05-05 15:30:00.000,-89.9216766357,-84.98727545315535,-84.44400067701845,-84.51248087781914
1627,2021-05-05 16:00:00.000,-92.2222290039,-84.98628230197187,-84.43464449619148,-84.53186246182341
1628,2021-05-05 16:30:00.000,-93.4791793823,-84.9867923048312,-84.43383253381985,-84.55150247127659
1629,2021-05-05 17:00:00.000,-94.870880127,-84.99126016692844,-84.43660476360355,-84.59153471602129
1630,2021-05-05 17:30:00.000,-95.5576400757,-84.99824883230795,-84.43609694893901,-84.63473104923618
1631,2021-05-05 18:00:00.000,-95.1714019775,-85.00114237934251,-84.43147456392694,-84.65572681832978
1632,2021-05-05 18:30:00.000,-94.7991256714,-85.00244261948869,-84.41785934123972,-84.68030190975318
1633,2021-05-05 19:00:00.000,-93.9271850586,-85.00197969955933,-84.39821332566666,-84.69403076172128
1634,2021-05-05 19:30:00.000,-94.5132904053,-85.00125593366421,-84.38627797661489,-84.71147399253404
1635,2021-05-05 20:00:00.000,-92.525352478,-84.99882873628654,-84.3776024351766,-84.72387727778298
1636,2021-05-05 20:30:00.000,-90.4111022949,-84.99579062739082,-84.37778656871986,-84.74295839350425
1637,2021-05-05 21:00:00.000,-86.5227661133,-84.9902448275055,-84.37202220944185,-84.7286248714383
1638,2021-05-05 21:30:00.000,-83.9314804077,-84.98320730600307,-84.36398293786382,-84.71106281686383
1639,2021-05-05 22:00:00.000,-82.5964660645,-84.98084497014496,-84.36299560763689,-84.71696001418299
